date,consumption_kwh,device
2021-10-10 17:00:00-03:00,0.1056126911,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-10 18:00:00-03:00,0.19877966,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-10 19:00:00-03:00,0.2358892804,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-10 20:00:00-03:00,0.1466607516,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-10 21:00:00-03:00,0.1291178283,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-10 22:00:00-03:00,0.1407333384,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-10 23:00:00-03:00,0.1122421695,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-11 00:00:00-03:00,0.1646172844,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-11 01:00:00-03:00,0.1398939459,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-11 02:00:00-03:00,0.119005465,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-11 03:00:00-03:00,0.116548045,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-11 04:00:00-03:00,0.134658715,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-11 05:00:00-03:00,0.1210081519,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-11 06:00:00-03:00,0.125410778,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-11 07:00:00-03:00,0.1464286131,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-11 08:00:00-03:00,0.1703076102,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-11 09:00:00-03:00,0.0713651985,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-11 10:00:00-03:00,0.1352278225,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-11 11:00:00-03:00,0.118387522,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-11 12:00:00-03:00,0.1162989303,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-11 13:00:00-03:00,0.1474286263,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-11 14:00:00-03:00,0.3602292564,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-11 15:00:00-03:00,0.1797233603,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-11 16:00:00-03:00,0.1525367172,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-12 14:00:00-03:00,0.0662573204,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-12 15:00:00-03:00,0.2544951011,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-12 16:00:00-03:00,0.2661822071,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-12 17:00:00-03:00,0.2565545408,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-12 18:00:00-03:00,0.214458581,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-12 19:00:00-03:00,0.2914663419,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-12 20:00:00-03:00,0.1976763068,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-12 21:00:00-03:00,0.1771943347,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-12 22:00:00-03:00,0.1790678803,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-12 23:00:00-03:00,0.1764146586,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 00:00:00-03:00,0.1718268127,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 01:00:00-03:00,0.1761530697,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 02:00:00-03:00,0.1631112093,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 03:00:00-03:00,0.1957698911,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 04:00:00-03:00,0.1837047133,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 05:00:00-03:00,0.1085333411,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 06:00:00-03:00,0.1193286876,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 07:00:00-03:00,0.1749707333,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 08:00:00-03:00,0.1800028526,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 09:00:00-03:00,0.145498494,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 10:00:00-03:00,0.1549893581,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 11:00:00-03:00,0.141576311,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 12:00:00-03:00,0.1426332891,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 13:00:00-03:00,0.1497043858,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 14:00:00-03:00,0.1557746848,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 15:00:00-03:00,0.1433312341,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 16:00:00-03:00,0.1112176821,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 17:00:00-03:00,0.1056791689,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 18:00:00-03:00,0.239596289,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 19:00:00-03:00,0.2013442425,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 20:00:00-03:00,0.2236932524,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 21:00:00-03:00,0.2781015731,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 22:00:00-03:00,0.1916695214,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-13 23:00:00-03:00,0.2347014652,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 00:00:00-03:00,0.2378454476,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 01:00:00-03:00,0.2396194813,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 02:00:00-03:00,0.2439762607,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 03:00:00-03:00,0.2377207491,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 04:00:00-03:00,0.2262717934,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 05:00:00-03:00,0.1578866757,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 06:00:00-03:00,0.1471560305,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 07:00:00-03:00,0.1486997698,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 08:00:00-03:00,0.1624129318,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 09:00:00-03:00,0.1889716613,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 10:00:00-03:00,0.1792770651,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 11:00:00-03:00,0.1681785657,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 12:00:00-03:00,0.1440967436,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 13:00:00-03:00,0.1382492048,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 14:00:00-03:00,0.1929776511,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 15:00:00-03:00,0.1347878381,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 16:00:00-03:00,0.1076305069,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 17:00:00-03:00,0.1308962115,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 18:00:00-03:00,0.2420397162,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 19:00:00-03:00,0.1772498197,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 20:00:00-03:00,0.1403209689,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 21:00:00-03:00,0.1461387,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 22:00:00-03:00,0.1557251261,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-14 23:00:00-03:00,0.1754106264,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-15 00:00:00-03:00,0.1759964482,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-15 01:00:00-03:00,0.1721539619,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-15 02:00:00-03:00,0.1715424733,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-15 03:00:00-03:00,0.1729586064,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-15 04:00:00-03:00,0.1696834898,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-15 05:00:00-03:00,0.1691463123,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-15 06:00:00-03:00,0.1477604657,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-15 07:00:00-03:00,0.1792820219,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-15 08:00:00-03:00,0.1487979311,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-15 09:00:00-03:00,0.1727993592,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-15 10:00:00-03:00,0.167087587,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-15 11:00:00-03:00,0.137099206,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-15 12:00:00-03:00,0.1710184048,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-15 13:00:00-03:00,0.2151222358,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-15 14:00:00-03:00,0.1836498007,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-15 15:00:00-03:00,0.1361204332,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-15 16:00:00-03:00,0.1619526501,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-15 17:00:00-03:00,0.1419698806,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-15 18:00:00-03:00,0.1411069877,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-18 06:00:00-03:00,0.1260025548,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-18 07:00:00-03:00,0.1542858011,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-18 08:00:00-03:00,0.1474561439,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-18 09:00:00-03:00,0.1429417476,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-18 10:00:00-03:00,0.1324945592,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-18 11:00:00-03:00,0.1294338398,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-18 12:00:00-03:00,0.1015084618,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-18 13:00:00-03:00,0.0978720284,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-18 14:00:00-03:00,0.0987541081,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-18 15:00:00-03:00,0.1245097779,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-18 16:00:00-03:00,0.1452710465,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-18 17:00:00-03:00,0.1546320981,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-18 18:00:00-03:00,0.201878384,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-18 19:00:00-03:00,0.1743269235,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-18 20:00:00-03:00,0.0993386449,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-18 21:00:00-03:00,0.1012926531,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-18 22:00:00-03:00,0.1006428384,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-18 23:00:00-03:00,0.0977895225,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 00:00:00-03:00,0.1733733795,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 01:00:00-03:00,0.1573991868,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 02:00:00-03:00,0.1563453646,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 03:00:00-03:00,0.1594078897,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 04:00:00-03:00,0.1595611291,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 05:00:00-03:00,0.1595405305,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 06:00:00-03:00,0.1453649131,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 07:00:00-03:00,0.1132777615,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 08:00:00-03:00,0.1399359158,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 09:00:00-03:00,0.1377809205,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 10:00:00-03:00,0.1450134507,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 11:00:00-03:00,0.1488975116,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 12:00:00-03:00,0.1677846595,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 13:00:00-03:00,0.183915545,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 14:00:00-03:00,0.1574209312,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 15:00:00-03:00,0.1768361989,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 16:00:00-03:00,0.1658110755,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 17:00:00-03:00,0.1533788647,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 18:00:00-03:00,0.1320688092,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 19:00:00-03:00,0.0932247897,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 20:00:00-03:00,0.1898629956,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 21:00:00-03:00,0.2212082398,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 22:00:00-03:00,0.2305198338,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-19 23:00:00-03:00,0.2452782959,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 00:00:00-03:00,0.2379720697,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 01:00:00-03:00,0.2365942382,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 02:00:00-03:00,0.2330108981,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 03:00:00-03:00,0.2348293597,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 04:00:00-03:00,0.2334660587,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 05:00:00-03:00,0.1671290645,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 06:00:00-03:00,0.1365331696,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 07:00:00-03:00,0.1498677783,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 08:00:00-03:00,0.2313753981,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 09:00:00-03:00,0.1718296443,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 10:00:00-03:00,0.1712263702,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 11:00:00-03:00,0.1079387721,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 12:00:00-03:00,0.1394220917,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 13:00:00-03:00,0.1379319517,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 14:00:00-03:00,0.2011789224,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 15:00:00-03:00,0.1529181767,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 16:00:00-03:00,0.1352773613,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 17:00:00-03:00,0.1572116296,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 18:00:00-03:00,0.1909386077,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 19:00:00-03:00,0.1646661769,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 20:00:00-03:00,0.3209985877,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 21:00:00-03:00,0.3479112883,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 22:00:00-03:00,0.2347698975,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-20 23:00:00-03:00,0.2741829373,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 00:00:00-03:00,0.2584200928,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 01:00:00-03:00,0.2519899706,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 02:00:00-03:00,0.2453214545,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 03:00:00-03:00,0.2455224395,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 04:00:00-03:00,0.2484026069,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 05:00:00-03:00,0.1709067522,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 06:00:00-03:00,0.138820009,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 07:00:00-03:00,0.1608053905,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 08:00:00-03:00,0.1746768127,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 09:00:00-03:00,0.16724096,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 10:00:00-03:00,0.1608567528,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 11:00:00-03:00,0.1447974012,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 12:00:00-03:00,0.1202218479,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 13:00:00-03:00,0.1749509669,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 14:00:00-03:00,0.1597962692,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 15:00:00-03:00,0.1539184168,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 16:00:00-03:00,0.1608678881,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 17:00:00-03:00,0.1384497349,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 18:00:00-03:00,0.1332412763,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 19:00:00-03:00,0.1731927891,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 20:00:00-03:00,0.1977878124,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 21:00:00-03:00,0.1639519077,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 22:00:00-03:00,0.2129967341,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-21 23:00:00-03:00,0.2034004928,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 00:00:00-03:00,0.1992012397,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 01:00:00-03:00,0.1759562286,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 02:00:00-03:00,0.1918738016,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 03:00:00-03:00,0.1815189833,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 04:00:00-03:00,0.180171234,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 05:00:00-03:00,0.1805560553,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 06:00:00-03:00,0.1554928373,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 07:00:00-03:00,0.0987147771,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 08:00:00-03:00,0.1399771975,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 09:00:00-03:00,0.2063696414,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 10:00:00-03:00,0.204168683,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 11:00:00-03:00,0.1596750896,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 12:00:00-03:00,0.2256898014,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 13:00:00-03:00,0.232345464,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 14:00:00-03:00,0.1244236345,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 15:00:00-03:00,0.1601754794,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 16:00:00-03:00,0.2014000412,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 17:00:00-03:00,0.2214874559,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 18:00:00-03:00,0.1208976368,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 19:00:00-03:00,0.1001846494,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 20:00:00-03:00,0.1329286479,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 21:00:00-03:00,0.1406975359,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 22:00:00-03:00,0.109172088,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-22 23:00:00-03:00,0.1717317416,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 00:00:00-03:00,0.1015587111,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 01:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 02:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 03:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 04:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 05:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 06:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 07:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 08:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 09:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 10:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 11:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 12:00:00-03:00,0.0185568114,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 13:00:00-03:00,0.2424699894,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 14:00:00-03:00,0.2420223509,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 15:00:00-03:00,0.2376011371,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 16:00:00-03:00,0.1813730807,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 17:00:00-03:00,0.1744785433,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 18:00:00-03:00,0.1630125331,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 19:00:00-03:00,0.1176474533,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 20:00:00-03:00,0.153788028,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 21:00:00-03:00,0.1079473498,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 22:00:00-03:00,0.1035121982,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-23 23:00:00-03:00,0.1011651353,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 00:00:00-03:00,0.1082701593,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 01:00:00-03:00,0.103946746,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 02:00:00-03:00,0.1309173725,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 03:00:00-03:00,0.097574843,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 04:00:00-03:00,0.0934241891,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 05:00:00-03:00,0.1020256401,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 06:00:00-03:00,0.1016240703,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 07:00:00-03:00,0.0956871328,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 08:00:00-03:00,0.0923358799,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 09:00:00-03:00,0.0925912787,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 10:00:00-03:00,0.1424589888,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 11:00:00-03:00,0.1775877496,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 12:00:00-03:00,0.1935746557,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 13:00:00-03:00,0.2254559731,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 14:00:00-03:00,0.2139646691,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 15:00:00-03:00,0.1487847983,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 16:00:00-03:00,0.1226224844,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 17:00:00-03:00,0.1126160461,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 18:00:00-03:00,0.0988437358,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 19:00:00-03:00,0.1004666131,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 20:00:00-03:00,0.1012586368,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 21:00:00-03:00,0.1009795772,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 22:00:00-03:00,0.0995332766,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-24 23:00:00-03:00,0.0992348528,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-25 00:00:00-03:00,0.0980448073,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-25 01:00:00-03:00,0.098704076,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-25 02:00:00-03:00,0.1284963472,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-25 03:00:00-03:00,0.1158960569,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-25 04:00:00-03:00,0.1008389341,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-25 05:00:00-03:00,0.1041114248,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-25 06:00:00-03:00,0.1011540096,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-25 07:00:00-03:00,0.125956163,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-25 08:00:00-03:00,0.1575483665,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-25 09:00:00-03:00,0.1446126696,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-25 10:00:00-03:00,0.1567256032,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-25 11:00:00-03:00,0.1587582594,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-25 12:00:00-03:00,0.0867142861,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-25 13:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-25 14:00:00-03:00,0.0,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-25 15:00:00-03:00,0.1066576487,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-25 16:00:00-03:00,0.1450743157,a32ab0af-970c-11ec-9779-a463a116a9e2
2021-10-25 17:00:00-03:00,0.1913439881,a32ab0af-970c-11ec-9779-a463a116a9e2
