created_at,device_id,power
2021-10-21T03:00:00Z,24:6F:28:A9:A8:40,322.577
2021-10-21T03:00:01Z,24:6F:28:A9:A8:40,327.4058
2021-10-21T03:00:02Z,24:6F:28:A9:A8:40,330.1446
2021-10-21T03:00:04Z,24:6F:28:A9:A8:40,333.8331
2021-10-21T03:00:05Z,24:6F:28:A9:A8:40,344.7323
2021-10-21T03:00:06Z,24:6F:28:A9:A8:40,350.3535
2021-10-21T03:00:07Z,24:6F:28:A9:A8:40,333.854
2021-10-21T03:00:09Z,24:6F:28:A9:A8:40,337.8332
2021-10-21T03:00:10Z,24:6F:28:A9:A8:40,337.5293
2021-10-21T03:00:12Z,24:6F:28:A9:A8:40,334.7865
2021-10-21T03:00:13Z,24:6F:28:A9:A8:40,335.2898
2021-10-21T03:00:15Z,24:6F:28:A9:A8:40,339.312
2021-10-21T03:00:16Z,24:6F:28:A9:A8:40,334.8453
2021-10-21T03:00:17Z,24:6F:28:A9:A8:40,326.6108
2021-10-21T03:00:18Z,24:6F:28:A9:A8:40,334.1268
2021-10-21T03:00:19Z,24:6F:28:A9:A8:40,328.5982
2021-10-21T03:00:21Z,24:6F:28:A9:A8:40,335.7414
2021-10-21T03:00:22Z,24:6F:28:A9:A8:40,336.7805
2021-10-21T03:00:23Z,24:6F:28:A9:A8:40,337.7955
2021-10-21T03:00:24Z,24:6F:28:A9:A8:40,328.8382
2021-10-21T03:00:25Z,24:6F:28:A9:A8:40,329.976
2021-10-21T03:00:27Z,24:6F:28:A9:A8:40,330.9289
2021-10-21T03:00:28Z,24:6F:28:A9:A8:40,330.2808
2021-10-21T03:00:29Z,24:6F:28:A9:A8:40,333.3799
2021-10-21T03:00:30Z,24:6F:28:A9:A8:40,335.9336
2021-10-21T03:00:31Z,24:6F:28:A9:A8:40,335.4619
2021-10-21T03:00:33Z,24:6F:28:A9:A8:40,335.9704
2021-10-21T03:00:34Z,24:6F:28:A9:A8:40,335.6349
2021-10-21T03:00:35Z,24:6F:28:A9:A8:40,338.2445
2021-10-21T03:00:36Z,24:6F:28:A9:A8:40,335.5414
2021-10-21T03:00:38Z,24:6F:28:A9:A8:40,334.9874
2021-10-21T03:00:39Z,24:6F:28:A9:A8:40,336.7591
2021-10-21T03:00:40Z,24:6F:28:A9:A8:40,323.3881
2021-10-21T03:00:42Z,24:6F:28:A9:A8:40,332.1259
2021-10-21T03:00:43Z,24:6F:28:A9:A8:40,329.6309
2021-10-21T03:00:44Z,24:6F:28:A9:A8:40,322.7962
2021-10-21T03:00:45Z,24:6F:28:A9:A8:40,322.7268
2021-10-21T03:00:46Z,24:6F:28:A9:A8:40,322.2498
2021-10-21T03:00:48Z,24:6F:28:A9:A8:40,322.8183
2021-10-21T03:00:49Z,24:6F:28:A9:A8:40,321.2038
2021-10-21T03:00:50Z,24:6F:28:A9:A8:40,326.9774
2021-10-21T03:00:51Z,24:6F:28:A9:A8:40,327.123
2021-10-21T03:00:52Z,24:6F:28:A9:A8:40,330.0866
2021-10-21T03:00:54Z,24:6F:28:A9:A8:40,328.8381
2021-10-21T03:00:55Z,24:6F:28:A9:A8:40,331.3381
2021-10-21T03:00:56Z,24:6F:28:A9:A8:40,332.5523
2021-10-21T03:00:57Z,24:6F:28:A9:A8:40,327.7618
2021-10-21T03:00:59Z,24:6F:28:A9:A8:40,336.8905
2021-10-21T03:01:00Z,24:6F:28:A9:A8:40,321.9639
2021-10-21T03:01:01Z,24:6F:28:A9:A8:40,325.1283
2021-10-21T03:01:02Z,24:6F:28:A9:A8:40,327.2663
2021-10-21T03:01:03Z,24:6F:28:A9:A8:40,333.415
2021-10-21T03:01:05Z,24:6F:28:A9:A8:40,334.3929
2021-10-21T03:01:06Z,24:6F:28:A9:A8:40,329.9637
2021-10-21T03:01:07Z,24:6F:28:A9:A8:40,329.3745
2021-10-21T03:01:08Z,24:6F:28:A9:A8:40,326.649
2021-10-21T03:01:09Z,24:6F:28:A9:A8:40,323.0908
2021-10-21T03:01:11Z,24:6F:28:A9:A8:40,335.4882
2021-10-21T03:01:12Z,24:6F:28:A9:A8:40,330.8828
2021-10-21T03:01:13Z,24:6F:28:A9:A8:40,331.0917
2021-10-21T03:01:14Z,24:6F:28:A9:A8:40,329.7779
2021-10-21T03:01:16Z,24:6F:28:A9:A8:40,331.2164
2021-10-21T03:01:17Z,24:6F:28:A9:A8:40,329.9692
2021-10-21T03:01:18Z,24:6F:28:A9:A8:40,333.8337
2021-10-21T03:01:19Z,24:6F:28:A9:A8:40,333.017
2021-10-21T03:01:20Z,24:6F:28:A9:A8:40,331.2409
2021-10-21T03:01:22Z,24:6F:28:A9:A8:40,333.4648
2021-10-21T03:01:23Z,24:6F:28:A9:A8:40,330.7737
2021-10-21T03:01:24Z,24:6F:28:A9:A8:40,330.1947
2021-10-21T03:01:25Z,24:6F:28:A9:A8:40,358.1856
2021-10-21T03:01:26Z,24:6F:28:A9:A8:40,329.742
2021-10-21T03:01:28Z,24:6F:28:A9:A8:40,329.3408
2021-10-21T03:01:29Z,24:6F:28:A9:A8:40,328.5529
2021-10-21T03:01:30Z,24:6F:28:A9:A8:40,329.8578
2021-10-21T03:01:31Z,24:6F:28:A9:A8:40,334.4326
2021-10-21T03:01:32Z,24:6F:28:A9:A8:40,327.7166
2021-10-21T03:01:34Z,24:6F:28:A9:A8:40,326.0405
2021-10-21T03:01:35Z,24:6F:28:A9:A8:40,326.7668
2021-10-21T03:01:36Z,24:6F:28:A9:A8:40,326.0405
2021-10-21T03:01:37Z,24:6F:28:A9:A8:40,331.0815
2021-10-21T03:01:38Z,24:6F:28:A9:A8:40,331.6724
2021-10-21T03:01:40Z,24:6F:28:A9:A8:40,331.747
2021-10-21T03:01:41Z,24:6F:28:A9:A8:40,331.529
2021-10-21T03:01:42Z,24:6F:28:A9:A8:40,330.5945
2021-10-21T03:01:43Z,24:6F:28:A9:A8:40,331.1089
2021-10-21T03:01:45Z,24:6F:28:A9:A8:40,330.8351
2021-10-21T03:01:46Z,24:6F:28:A9:A8:40,329.9641
2021-10-21T03:01:47Z,24:6F:28:A9:A8:40,328.2293
2021-10-21T03:01:48Z,24:6F:28:A9:A8:40,326.5485
2021-10-21T03:01:49Z,24:6F:28:A9:A8:40,328.6643
2021-10-21T03:01:51Z,24:6F:28:A9:A8:40,324.838
2021-10-21T03:01:52Z,24:6F:28:A9:A8:40,329.255
2021-10-21T03:01:53Z,24:6F:28:A9:A8:40,322.5836
2021-10-21T03:01:54Z,24:6F:28:A9:A8:40,322.3875
2021-10-21T03:01:55Z,24:6F:28:A9:A8:40,324.0732
2021-10-21T03:01:57Z,24:6F:28:A9:A8:40,324.7646
2021-10-21T03:01:58Z,24:6F:28:A9:A8:40,322.146
2021-10-21T03:01:59Z,24:6F:28:A9:A8:40,323.5792
2021-10-21T03:02:00Z,24:6F:28:A9:A8:40,329.8493
2021-10-21T03:02:02Z,24:6F:28:A9:A8:40,331.2902
2021-10-21T03:02:03Z,24:6F:28:A9:A8:40,330.8363
2021-10-21T03:02:04Z,24:6F:28:A9:A8:40,331.8381
2021-10-21T03:02:05Z,24:6F:28:A9:A8:40,334.8067
2021-10-21T03:02:06Z,24:6F:28:A9:A8:40,327.9394
2021-10-21T03:02:08Z,24:6F:28:A9:A8:40,331.4858
2021-10-21T03:02:09Z,24:6F:28:A9:A8:40,331.6225
2021-10-21T03:02:10Z,24:6F:28:A9:A8:40,330.2751
2021-10-21T03:02:11Z,24:6F:28:A9:A8:40,330.8292
2021-10-21T03:02:12Z,24:6F:28:A9:A8:40,330.2283
2021-10-21T03:02:14Z,24:6F:28:A9:A8:40,326.6143
2021-10-21T03:02:15Z,24:6F:28:A9:A8:40,328.8466
2021-10-21T03:02:24Z,24:6F:28:A9:A8:40,335.1411
2021-10-21T03:02:28Z,24:6F:28:A9:A8:40,326.8191
2021-10-21T03:02:30Z,24:6F:28:A9:A8:40,337.2642
2021-10-21T03:02:31Z,24:6F:28:A9:A8:40,334.0011
2021-10-21T03:02:32Z,24:6F:28:A9:A8:40,326.5958
2021-10-21T03:02:33Z,24:6F:28:A9:A8:40,327.6903
2021-10-21T03:02:34Z,24:6F:28:A9:A8:40,330.7018
2021-10-21T03:02:36Z,24:6F:28:A9:A8:40,332.1581
2021-10-21T03:02:37Z,24:6F:28:A9:A8:40,338.4532
2021-10-21T03:02:38Z,24:6F:28:A9:A8:40,333.9978
2021-10-21T03:02:39Z,24:6F:28:A9:A8:40,330.0933
2021-10-21T03:02:41Z,24:6F:28:A9:A8:40,327.9412
2021-10-21T03:02:42Z,24:6F:28:A9:A8:40,326.539
2021-10-21T03:02:43Z,24:6F:28:A9:A8:40,330.4618
2021-10-21T03:02:44Z,24:6F:28:A9:A8:40,323.1277
2021-10-21T03:02:45Z,24:6F:28:A9:A8:40,321.7447
2021-10-21T03:02:47Z,24:6F:28:A9:A8:40,323.0739
2021-10-21T03:02:48Z,24:6F:28:A9:A8:40,327.6706
2021-10-21T03:02:49Z,24:6F:28:A9:A8:40,321.293
2021-10-21T03:02:50Z,24:6F:28:A9:A8:40,323.8739
2021-10-21T03:02:51Z,24:6F:28:A9:A8:40,331.2107
2021-10-21T03:02:53Z,24:6F:28:A9:A8:40,331.1145
2021-10-21T03:02:54Z,24:6F:28:A9:A8:40,326.74
2021-10-21T03:02:55Z,24:6F:28:A9:A8:40,321.6783
2021-10-21T03:02:56Z,24:6F:28:A9:A8:40,321.9185
2021-10-21T03:02:58Z,24:6F:28:A9:A8:40,330.586
2021-10-21T03:02:59Z,24:6F:28:A9:A8:40,330.7008
2021-10-21T03:03:00Z,24:6F:28:A9:A8:40,329.5968
2021-10-21T03:03:01Z,24:6F:28:A9:A8:40,329.4142
2021-10-21T03:03:02Z,24:6F:28:A9:A8:40,327.5811
2021-10-21T03:03:04Z,24:6F:28:A9:A8:40,329.514
2021-10-21T03:03:05Z,24:6F:28:A9:A8:40,332.0949
2021-10-21T03:03:06Z,24:6F:28:A9:A8:40,331.6192
2021-10-21T03:03:07Z,24:6F:28:A9:A8:40,333.02
2021-10-21T03:03:08Z,24:6F:28:A9:A8:40,327.9933
2021-10-21T03:03:10Z,24:6F:28:A9:A8:40,327.7784
2021-10-21T03:03:11Z,24:6F:28:A9:A8:40,324.4861
2021-10-21T03:03:12Z,24:6F:28:A9:A8:40,322.4122
2021-10-21T03:03:13Z,24:6F:28:A9:A8:40,323.1275
2021-10-21T03:03:15Z,24:6F:28:A9:A8:40,320.3143
2021-10-21T03:03:16Z,24:6F:28:A9:A8:40,331.8836
2021-10-21T03:03:17Z,24:6F:28:A9:A8:40,328.9242
2021-10-21T03:03:18Z,24:6F:28:A9:A8:40,326.0461
2021-10-21T03:03:19Z,24:6F:28:A9:A8:40,325.4005
2021-10-21T03:03:21Z,24:6F:28:A9:A8:40,322.4952
2021-10-21T03:03:22Z,24:6F:28:A9:A8:40,322.3463
2021-10-21T03:03:23Z,24:6F:28:A9:A8:40,321.791
2021-10-21T03:03:24Z,24:6F:28:A9:A8:40,325.1731
2021-10-21T03:03:25Z,24:6F:28:A9:A8:40,327.3277
2021-10-21T03:03:27Z,24:6F:28:A9:A8:40,326.0067
2021-10-21T03:03:28Z,24:6F:28:A9:A8:40,322.3403
2021-10-21T03:03:29Z,24:6F:28:A9:A8:40,324.2632
2021-10-21T03:03:30Z,24:6F:28:A9:A8:40,324.2751
2021-10-21T03:03:31Z,24:6F:28:A9:A8:40,330.3454
2021-10-21T03:03:33Z,24:6F:28:A9:A8:40,331.8703
2021-10-21T03:03:34Z,24:6F:28:A9:A8:40,328.5184
2021-10-21T03:03:35Z,24:6F:28:A9:A8:40,326.7147
2021-10-21T03:03:36Z,24:6F:28:A9:A8:40,322.9088
2021-10-21T03:03:38Z,24:6F:28:A9:A8:40,326.6907
2021-10-21T03:03:39Z,24:6F:28:A9:A8:40,326.5603
2021-10-21T03:03:40Z,24:6F:28:A9:A8:40,328.0734
2021-10-21T03:03:41Z,24:6F:28:A9:A8:40,326.4125
2021-10-21T03:03:42Z,24:6F:28:A9:A8:40,326.6814
2021-10-21T03:03:44Z,24:6F:28:A9:A8:40,326.9922
2021-10-21T03:03:45Z,24:6F:28:A9:A8:40,324.4504
