created_at,device_id,power
2021-10-30T03:00:00.000Z,24:6F:28:A9:A8:40,167.2601
2021-10-30T03:00:01.000Z,24:6F:28:A9:A8:40,177.9706
2021-10-30T03:00:03.000Z,24:6F:28:A9:A8:40,169.294
2021-10-30T03:00:04.000Z,24:6F:28:A9:A8:40,169.2929
2021-10-30T03:00:05.000Z,24:6F:28:A9:A8:40,169.4272
2021-10-30T03:00:06.000Z,24:6F:28:A9:A8:40,171.4629
2021-10-30T03:00:08.000Z,24:6F:28:A9:A8:40,170.0887
2021-10-30T03:00:09.000Z,24:6F:28:A9:A8:40,169.4107
2021-10-30T03:00:10.000Z,24:6F:28:A9:A8:40,170.847
2021-10-30T03:00:11.000Z,24:6F:28:A9:A8:40,168.1053
2021-10-30T03:00:12.000Z,24:6F:28:A9:A8:40,171.806
2021-10-30T03:00:14.000Z,24:6F:28:A9:A8:40,165.6401
2021-10-30T03:00:15.000Z,24:6F:28:A9:A8:40,196.1476
2021-10-30T03:00:16.000Z,24:6F:28:A9:A8:40,188.5257
2021-10-30T03:00:17.000Z,24:6F:28:A9:A8:40,179.2141
2021-10-30T03:00:18.000Z,24:6F:28:A9:A8:40,178.492
2021-10-30T03:00:20.000Z,24:6F:28:A9:A8:40,177.4247
2021-10-30T03:00:21.000Z,24:6F:28:A9:A8:40,171.6074
2021-10-30T03:00:22.000Z,24:6F:28:A9:A8:40,177.6391
2021-10-30T03:00:23.000Z,24:6F:28:A9:A8:40,172.2226
2021-10-30T03:00:24.000Z,24:6F:28:A9:A8:40,198.0122
2021-10-30T03:00:26.000Z,24:6F:28:A9:A8:40,168.0348
2021-10-30T03:00:27.000Z,24:6F:28:A9:A8:40,176.9384
2021-10-30T03:00:28.000Z,24:6F:28:A9:A8:40,171.1843
2021-10-30T03:00:29.000Z,24:6F:28:A9:A8:40,169.2546
2021-10-30T03:00:31.000Z,24:6F:28:A9:A8:40,176.5336
2021-10-30T03:00:32.000Z,24:6F:28:A9:A8:40,175.9494
2021-10-30T03:00:33.000Z,24:6F:28:A9:A8:40,173.8867
2021-10-30T03:00:34.000Z,24:6F:28:A9:A8:40,182.5973
2021-10-30T03:00:35.000Z,24:6F:28:A9:A8:40,185.3947
2021-10-30T03:00:37.000Z,24:6F:28:A9:A8:40,170.6039
2021-10-30T03:00:38.000Z,24:6F:28:A9:A8:40,183.1589
2021-10-30T03:00:39.000Z,24:6F:28:A9:A8:40,171.4683
2021-10-30T03:00:40.000Z,24:6F:28:A9:A8:40,174.5743
2021-10-30T03:00:41.000Z,24:6F:28:A9:A8:40,171.1188
2021-10-30T03:00:43.000Z,24:6F:28:A9:A8:40,188.4196
2021-10-30T03:00:44.000Z,24:6F:28:A9:A8:40,182.3792
2021-10-30T03:00:45.000Z,24:6F:28:A9:A8:40,174.3146
2021-10-30T03:00:46.000Z,24:6F:28:A9:A8:40,175.5746
2021-10-30T03:00:47.000Z,24:6F:28:A9:A8:40,171.422
