created_at,device_id,power
2021-10-18T09:16:15Z,24:6F:28:A9:A8:40,171.2023
2021-10-18T09:16:16Z,24:6F:28:A9:A8:40,188.1803
2021-10-18T09:16:17Z,24:6F:28:A9:A8:40,180.6993
2021-10-18T09:16:19Z,24:6F:28:A9:A8:40,196.4556
2021-10-18T09:16:20Z,24:6F:28:A9:A8:40,193.49
2021-10-18T09:16:21Z,24:6F:28:A9:A8:40,196.582
2021-10-18T09:16:23Z,24:6F:28:A9:A8:40,186.5613
2021-10-18T09:16:24Z,24:6F:28:A9:A8:40,163.3114
2021-10-18T09:16:25Z,24:6F:28:A9:A8:40,235.927
2021-10-18T09:16:26Z,24:6F:28:A9:A8:40,162.0876
2021-10-18T09:16:28Z,24:6F:28:A9:A8:40,158.1334
2021-10-18T09:16:29Z,24:6F:28:A9:A8:40,177.4216
2021-10-18T09:16:30Z,24:6F:28:A9:A8:40,163.4088
2021-10-18T09:16:31Z,24:6F:28:A9:A8:40,162.1576
2021-10-18T09:16:33Z,24:6F:28:A9:A8:40,151.1322
2021-10-18T09:16:34Z,24:6F:28:A9:A8:40,152.2085
2021-10-18T09:16:35Z,24:6F:28:A9:A8:40,162.4694
2021-10-18T09:16:36Z,24:6F:28:A9:A8:40,167.1036
2021-10-18T09:16:37Z,24:6F:28:A9:A8:40,164.5521
2021-10-18T09:16:39Z,24:6F:28:A9:A8:40,191.617
2021-10-18T09:16:40Z,24:6F:28:A9:A8:40,142.9059
2021-10-18T09:16:41Z,24:6F:28:A9:A8:40,140.7422
2021-10-18T09:16:42Z,24:6F:28:A9:A8:40,122.0021
2021-10-18T09:16:44Z,24:6F:28:A9:A8:40,121.5287
2021-10-18T09:16:45Z,24:6F:28:A9:A8:40,224.6259
2021-10-18T09:16:46Z,24:6F:28:A9:A8:40,178.0463
2021-10-18T09:16:47Z,24:6F:28:A9:A8:40,211.3276
2021-10-18T09:16:48Z,24:6F:28:A9:A8:40,204.8663
2021-10-18T09:16:50Z,24:6F:28:A9:A8:40,212.0169
2021-10-18T09:16:51Z,24:6F:28:A9:A8:40,123.1428
2021-10-18T09:16:52Z,24:6F:28:A9:A8:40,120.8488
2021-10-18T09:16:53Z,24:6F:28:A9:A8:40,124.5223
2021-10-18T09:16:54Z,24:6F:28:A9:A8:40,125.7622
2021-10-18T09:16:56Z,24:6F:28:A9:A8:40,124.8616
2021-10-18T09:16:57Z,24:6F:28:A9:A8:40,133.5114
