2021-11-05T00:00:01.048Z,24:6F:28:A9:A8:40,199.0438
2021-11-05T00:00:02.152Z,24:6F:28:A9:A8:40,190.5464
2021-11-05T00:00:03.264Z,24:6F:28:A9:A8:40,189.3955
2021-11-05T00:00:04.366Z,24:6F:28:A9:A8:40,192.3988
2021-11-05T00:00:05.472Z,24:6F:28:A9:A8:40,194.8151
2021-11-05T00:00:06.584Z,24:6F:28:A9:A8:40,199.8365
2021-11-05T00:00:07.690Z,24:6F:28:A9:A8:40,195.9388
2021-11-05T00:00:08.795Z,24:6F:28:A9:A8:40,196.0603
2021-11-05T00:00:09.899Z,24:6F:28:A9:A8:40,190.6252
2021-11-05T00:00:11.009Z,24:6F:28:A9:A8:40,196.7657
2021-11-05T00:00:12.120Z,24:6F:28:A9:A8:40,192.4812
2021-11-05T00:00:13.220Z,24:6F:28:A9:A8:40,196.1127
2021-11-05T00:00:14.334Z,24:6F:28:A9:A8:40,193.8658
2021-11-05T00:00:15.442Z,24:6F:28:A9:A8:40,188.9493
2021-11-05T00:00:16.542Z,24:6F:28:A9:A8:40,195.4696
2021-11-05T00:00:17.650Z,24:6F:28:A9:A8:40,189.9159
2021-11-05T00:00:18.770Z,24:6F:28:A9:A8:40,195.7138
2021-11-05T00:00:19.886Z,24:6F:28:A9:A8:40,192.0589
2021-11-05T00:00:20.993Z,24:6F:28:A9:A8:40,188.6708
2021-11-05T00:00:22.135Z,24:6F:28:A9:A8:40,196.5505
2021-11-05T00:00:23.265Z,24:6F:28:A9:A8:40,189.1689
2021-11-05T00:00:24.389Z,24:6F:28:A9:A8:40,196.077
2021-11-05T00:00:25.574Z,24:6F:28:A9:A8:40,195.6358
2021-11-05T00:00:26.730Z,24:6F:28:A9:A8:40,196.8341
2021-11-05T00:00:27.924Z,24:6F:28:A9:A8:40,192.6496
2021-11-05T00:00:29.116Z,24:6F:28:A9:A8:40,190.7224
2021-11-05T00:00:30.432Z,24:6F:28:A9:A8:40,192.7906
2021-11-05T00:00:31.570Z,24:6F:28:A9:A8:40,194.199
2021-11-05T00:00:32.697Z,24:6F:28:A9:A8:40,193.4792
2021-11-05T00:00:33.828Z,24:6F:28:A9:A8:40,199.0405
2021-11-05T00:00:34.931Z,24:6F:28:A9:A8:40,195.813
2021-11-05T00:00:36.040Z,24:6F:28:A9:A8:40,196.3346
2021-11-05T00:00:37.190Z,24:6F:28:A9:A8:40,194.6762
2021-11-05T00:00:38.299Z,24:6F:28:A9:A8:40,192.8893
2021-11-05T00:00:39.406Z,24:6F:28:A9:A8:40,195.3349
2021-11-05T00:00:40.528Z,24:6F:28:A9:A8:40,193.3947
2021-11-05T00:00:41.635Z,24:6F:28:A9:A8:40,191.9196
2021-11-05T00:00:42.739Z,24:6F:28:A9:A8:40,191.3766
2021-11-05T00:00:43.848Z,24:6F:28:A9:A8:40,195.0537
2021-11-05T00:00:44.957Z,24:6F:28:A9:A8:40,195.8247
2021-11-05T00:00:46.061Z,24:6F:28:A9:A8:40,188.5229
2021-11-05T00:00:47.165Z,24:6F:28:A9:A8:40,193.0878
2021-11-05T00:00:48.271Z,24:6F:28:A9:A8:40,196.5254
2021-11-05T00:00:49.389Z,24:6F:28:A9:A8:40,190.1132
2021-11-05T00:00:50.517Z,24:6F:28:A9:A8:40,190.5395
2021-11-05T00:00:51.650Z,24:6F:28:A9:A8:40,192.711
2021-11-05T00:00:52.757Z,24:6F:28:A9:A8:40,189.4289
2021-11-05T00:00:53.882Z,24:6F:28:A9:A8:40,208.1423
2021-11-05T00:00:55.002Z,24:6F:28:A9:A8:40,195.4331
2021-11-05T00:00:56.112Z,24:6F:28:A9:A8:40,198.5054
2021-11-05T00:00:57.220Z,24:6F:28:A9:A8:40,195.9927
2021-11-05T00:00:58.321Z,24:6F:28:A9:A8:40,193.7341
2021-11-05T00:00:59.426Z,24:6F:28:A9:A8:40,191.971
2021-11-05T00:01:00.531Z,24:6F:28:A9:A8:40,192.5089
2021-11-05T00:01:01.639Z,24:6F:28:A9:A8:40,194.2029
2021-11-05T00:01:02.741Z,24:6F:28:A9:A8:40,195.901
2021-11-05T00:01:03.879Z,24:6F:28:A9:A8:40,190.5814
2021-11-05T00:01:04.986Z,24:6F:28:A9:A8:40,195.0182
2021-11-05T00:01:06.097Z,24:6F:28:A9:A8:40,207.8273
2021-11-05T00:01:07.224Z,24:6F:28:A9:A8:40,190.1416
2021-11-05T00:01:08.335Z,24:6F:28:A9:A8:40,191.897
2021-11-05T00:01:09.461Z,24:6F:28:A9:A8:40,189.8218
2021-11-05T00:01:10.567Z,24:6F:28:A9:A8:40,193.409
2021-11-05T00:01:11.674Z,24:6F:28:A9:A8:40,195.1041
2021-11-05T00:01:12.771Z,24:6F:28:A9:A8:40,190.2392
2021-11-05T00:01:13.892Z,24:6F:28:A9:A8:40,193.6434
2021-11-05T00:01:15.010Z,24:6F:28:A9:A8:40,195.9643
2021-11-05T00:01:16.120Z,24:6F:28:A9:A8:40,193.7998
2021-11-05T00:01:17.232Z,24:6F:28:A9:A8:40,188.9557
2021-11-05T00:01:18.350Z,24:6F:28:A9:A8:40,192.8443
2021-11-05T00:01:19.464Z,24:6F:28:A9:A8:40,189.8418
2021-11-05T00:01:20.583Z,24:6F:28:A9:A8:40,195.4592
2021-11-05T00:01:21.697Z,24:6F:28:A9:A8:40,192.1266
2021-11-05T00:01:22.806Z,24:6F:28:A9:A8:40,192.4078
2021-11-05T00:01:23.981Z,24:6F:28:A9:A8:40,187.2228
2021-11-05T00:01:25.126Z,24:6F:28:A9:A8:40,192.8806
2021-11-05T00:01:26.229Z,24:6F:28:A9:A8:40,193.1357
2021-11-05T00:01:27.336Z,24:6F:28:A9:A8:40,193.22
2021-11-05T00:01:28.439Z,24:6F:28:A9:A8:40,189.6918
2021-11-05T00:01:29.548Z,24:6F:28:A9:A8:40,195.0592
2021-11-05T00:01:30.659Z,24:6F:28:A9:A8:40,191.3065
