created_at,device_id,power
2021-09-05T03:00:00Z,24:6F:28:A9:A8:40,248.7793
2021-09-05T03:00:01Z,24:6F:28:A9:A8:40,244.7603
2021-09-05T03:00:02Z,24:6F:28:A9:A8:40,247.5794
2021-09-05T03:00:03Z,24:6F:28:A9:A8:40,239.064
2021-09-05T03:00:04Z,24:6F:28:A9:A8:40,245.7134
2021-09-05T03:00:05Z,24:6F:28:A9:A8:40,243.3411
2021-09-05T03:00:07Z,24:6F:28:A9:A8:40,248.102
2021-09-05T03:00:08Z,24:6F:28:A9:A8:40,242.168
2021-09-05T03:00:09Z,24:6F:28:A9:A8:40,248.825
2021-09-05T03:00:11Z,24:6F:28:A9:A8:40,239.6296
2021-09-05T03:00:12Z,24:6F:28:A9:A8:40,245.1077
2021-09-05T03:00:13Z,24:6F:28:A9:A8:40,248.7327
2021-09-05T03:00:14Z,24:6F:28:A9:A8:40,244.7516
2021-09-05T03:00:15Z,24:6F:28:A9:A8:40,240.9533
2021-09-05T03:00:17Z,24:6F:28:A9:A8:40,246.1988
2021-09-05T03:00:18Z,24:6F:28:A9:A8:40,246.8168
2021-09-05T03:00:19Z,24:6F:28:A9:A8:40,240.1394
2021-09-05T03:00:20Z,24:6F:28:A9:A8:40,240.4141
2021-09-05T03:00:21Z,24:6F:28:A9:A8:40,245.6784
2021-09-05T03:00:22Z,24:6F:28:A9:A8:40,242.0515
2021-09-05T03:00:23Z,24:6F:28:A9:A8:40,245.8342
2021-09-05T03:00:24Z,24:6F:28:A9:A8:40,247.7278
2021-09-05T03:00:26Z,24:6F:28:A9:A8:40,246.8433
2021-09-05T03:00:27Z,24:6F:28:A9:A8:40,244.7294
2021-09-05T03:00:28Z,24:6F:28:A9:A8:40,245.301
2021-09-05T03:00:29Z,24:6F:28:A9:A8:40,247.2082
2021-09-05T03:00:30Z,24:6F:28:A9:A8:40,241.3572
2021-09-05T03:00:31Z,24:6F:28:A9:A8:40,249.2668
2021-09-05T03:00:32Z,24:6F:28:A9:A8:40,271.6967
2021-09-05T03:00:33Z,24:6F:28:A9:A8:40,265.3568
2021-09-05T03:00:35Z,24:6F:28:A9:A8:40,259.8553
2021-09-05T03:00:36Z,24:6F:28:A9:A8:40,242.4719
2021-09-05T03:00:37Z,24:6F:28:A9:A8:40,246.2116
2021-09-05T03:00:38Z,24:6F:28:A9:A8:40,241.7885
2021-09-05T03:00:39Z,24:6F:28:A9:A8:40,245.4792
2021-09-05T03:00:40Z,24:6F:28:A9:A8:40,238.2639
2021-09-05T03:00:41Z,24:6F:28:A9:A8:40,242.5195
2021-09-05T03:00:42Z,24:6F:28:A9:A8:40,244.5615
2021-09-05T03:00:44Z,24:6F:28:A9:A8:40,240.2368
2021-09-05T03:00:45Z,24:6F:28:A9:A8:40,244.0271
2021-09-05T03:00:46Z,24:6F:28:A9:A8:40,245.7045
2021-09-05T03:00:47Z,24:6F:28:A9:A8:40,245.5596
2021-09-05T03:00:48Z,24:6F:28:A9:A8:40,237.5383
2021-09-05T03:00:49Z,24:6F:28:A9:A8:40,248.209
2021-09-05T03:00:50Z,24:6F:28:A9:A8:40,248.537
2021-09-05T03:00:52Z,24:6F:28:A9:A8:40,245.5115
2021-09-05T03:00:53Z,24:6F:28:A9:A8:40,249.4771
2021-09-05T03:00:54Z,24:6F:28:A9:A8:40,244.1683
2021-09-05T03:00:55Z,24:6F:28:A9:A8:40,246.8743
2021-09-05T03:00:56Z,24:6F:28:A9:A8:40,247.2194
2021-09-05T03:00:57Z,24:6F:28:A9:A8:40,238.6063
2021-09-05T03:00:58Z,24:6F:28:A9:A8:40,246.567
2021-09-05T03:01:00Z,24:6F:28:A9:A8:40,245.9347
2021-09-05T03:01:01Z,24:6F:28:A9:A8:40,260.9958
2021-09-05T03:01:02Z,24:6F:28:A9:A8:40,245.8148
2021-09-05T03:01:03Z,24:6F:28:A9:A8:40,238.2795
2021-09-05T03:01:04Z,24:6F:28:A9:A8:40,245.1646
2021-09-05T03:01:05Z,24:6F:28:A9:A8:40,249.7622
2021-09-05T03:01:06Z,24:6F:28:A9:A8:40,247.1809
2021-09-05T03:01:07Z,24:6F:28:A9:A8:40,240.5594
2021-09-05T03:01:09Z,24:6F:28:A9:A8:40,243.7245
2021-09-05T03:01:10Z,24:6F:28:A9:A8:40,247.8257
2021-09-05T03:01:11Z,24:6F:28:A9:A8:40,247.0563
2021-09-05T03:01:12Z,24:6F:28:A9:A8:40,241.0341
2021-09-05T03:01:13Z,24:6F:28:A9:A8:40,247.0134
2021-09-05T03:01:14Z,24:6F:28:A9:A8:40,251.4761
2021-09-05T03:01:15Z,24:6F:28:A9:A8:40,244.6008
2021-09-05T03:01:16Z,24:6F:28:A9:A8:40,243.2355
2021-09-05T03:01:18Z,24:6F:28:A9:A8:40,245.4028
2021-09-05T03:01:19Z,24:6F:28:A9:A8:40,249.5998
2021-09-05T03:01:20Z,24:6F:28:A9:A8:40,248.943
2021-09-05T03:01:21Z,24:6F:28:A9:A8:40,242.5885
2021-09-05T03:01:22Z,24:6F:28:A9:A8:40,247.4695
2021-09-05T03:01:23Z,24:6F:28:A9:A8:40,242.4006
2021-09-05T03:01:24Z,24:6F:28:A9:A8:40,252.8712
2021-09-05T03:01:25Z,24:6F:28:A9:A8:40,236.2945
2021-09-05T03:01:27Z,24:6F:28:A9:A8:40,237.6729
2021-09-05T03:01:28Z,24:6F:28:A9:A8:40,242.1528
2021-09-05T03:01:29Z,24:6F:28:A9:A8:40,248.0732
2021-09-05T03:01:30Z,24:6F:28:A9:A8:40,256.9598
2021-09-05T03:01:31Z,24:6F:28:A9:A8:40,258.1245
2021-09-05T03:01:32Z,24:6F:28:A9:A8:40,247.2905
2021-09-05T03:01:33Z,24:6F:28:A9:A8:40,244.4639
2021-09-05T03:01:35Z,24:6F:28:A9:A8:40,241.2342
2021-09-05T03:01:36Z,24:6F:28:A9:A8:40,243.6797
2021-09-05T03:01:37Z,24:6F:28:A9:A8:40,238.756
2021-09-05T03:01:38Z,24:6F:28:A9:A8:40,241.2166
2021-09-05T03:01:39Z,24:6F:28:A9:A8:40,243.3669
2021-09-05T03:01:40Z,24:6F:28:A9:A8:40,245.8678
2021-09-05T03:01:41Z,24:6F:28:A9:A8:40,238.7849
2021-09-05T03:01:42Z,24:6F:28:A9:A8:40,238.2082
2021-09-05T03:01:44Z,24:6F:28:A9:A8:40,242.6748
2021-09-05T03:01:45Z,24:6F:28:A9:A8:40,244.7772
2021-09-05T03:01:46Z,24:6F:28:A9:A8:40,239.1658
2021-09-05T03:01:47Z,24:6F:28:A9:A8:40,245.2334
2021-09-05T03:01:48Z,24:6F:28:A9:A8:40,246.0021
2021-09-05T03:01:49Z,24:6F:28:A9:A8:40,238.6492
2021-09-05T03:01:50Z,24:6F:28:A9:A8:40,246.189
2021-09-05T03:01:51Z,24:6F:28:A9:A8:40,245.2361
2021-09-05T03:01:53Z,24:6F:28:A9:A8:40,245.9212
2021-09-05T03:01:54Z,24:6F:28:A9:A8:40,248.1819
2021-09-05T03:01:55Z,24:6F:28:A9:A8:40,245.6971
2021-09-05T03:01:56Z,24:6F:28:A9:A8:40,244.6837
2021-09-05T03:01:57Z,24:6F:28:A9:A8:40,248.4621
2021-09-05T03:01:58Z,24:6F:28:A9:A8:40,241.2513
2021-09-05T03:01:59Z,24:6F:28:A9:A8:40,239.569
2021-09-05T03:02:01Z,24:6F:28:A9:A8:40,243.5696
2021-09-05T03:02:02Z,24:6F:28:A9:A8:40,239.1451
2021-09-05T03:02:03Z,24:6F:28:A9:A8:40,246.1973
2021-09-05T03:02:04Z,24:6F:28:A9:A8:40,239.8524
2021-09-05T03:02:05Z,24:6F:28:A9:A8:40,246.5188
2021-09-05T03:02:06Z,24:6F:28:A9:A8:40,238.8962
2021-09-05T03:02:07Z,24:6F:28:A9:A8:40,242.9283
2021-09-05T03:02:08Z,24:6F:28:A9:A8:40,245.6674
2021-09-05T03:02:10Z,24:6F:28:A9:A8:40,244.2074
2021-09-05T03:02:11Z,24:6F:28:A9:A8:40,252.2297
2021-09-05T03:02:12Z,24:6F:28:A9:A8:40,242.9877
2021-09-05T03:02:13Z,24:6F:28:A9:A8:40,254.1989
2021-09-05T03:02:14Z,24:6F:28:A9:A8:40,238.3984
2021-09-05T03:02:15Z,24:6F:28:A9:A8:40,240.6858
2021-09-05T03:02:16Z,24:6F:28:A9:A8:40,239.028
2021-09-05T03:02:18Z,24:6F:28:A9:A8:40,246.8388
2021-09-05T03:02:19Z,24:6F:28:A9:A8:40,246.4335
2021-09-05T03:02:20Z,24:6F:28:A9:A8:40,239.5237
2021-09-05T03:02:21Z,24:6F:28:A9:A8:40,243.4326
2021-09-05T03:02:22Z,24:6F:28:A9:A8:40,244.8308
2021-09-05T03:02:23Z,24:6F:28:A9:A8:40,243.89
2021-09-05T03:02:24Z,24:6F:28:A9:A8:40,245.2164
2021-09-05T03:02:25Z,24:6F:28:A9:A8:40,240.9766
2021-09-05T03:02:27Z,24:6F:28:A9:A8:40,248.5733
2021-09-05T03:02:28Z,24:6F:28:A9:A8:40,242.3501
2021-09-05T03:02:29Z,24:6F:28:A9:A8:40,244.9937
2021-09-05T03:02:30Z,24:6F:28:A9:A8:40,243.72
2021-09-05T03:02:31Z,24:6F:28:A9:A8:40,241.7491
2021-09-05T03:02:32Z,24:6F:28:A9:A8:40,238.3025
2021-09-05T03:02:33Z,24:6F:28:A9:A8:40,236.7898
2021-09-05T03:02:34Z,24:6F:28:A9:A8:40,244.3947
2021-09-05T03:02:36Z,24:6F:28:A9:A8:40,238.5983
2021-09-05T03:02:37Z,24:6F:28:A9:A8:40,237.9806
2021-09-05T03:02:38Z,24:6F:28:A9:A8:40,242.3716
2021-09-05T03:02:39Z,24:6F:28:A9:A8:40,261.6212
2021-09-05T03:02:40Z,24:6F:28:A9:A8:40,237.7827
2021-09-05T03:02:41Z,24:6F:28:A9:A8:40,244.7496
2021-09-05T03:02:42Z,24:6F:28:A9:A8:40,248.0678
2021-09-05T03:02:44Z,24:6F:28:A9:A8:40,248.7318
2021-09-05T03:02:45Z,24:6F:28:A9:A8:40,243.2604
2021-09-05T03:02:46Z,24:6F:28:A9:A8:40,252.2198
2021-09-05T03:02:47Z,24:6F:28:A9:A8:40,236.9204
2021-09-05T03:02:48Z,24:6F:28:A9:A8:40,242.1214
2021-09-05T03:02:49Z,24:6F:28:A9:A8:40,238.2269
2021-09-05T03:02:50Z,24:6F:28:A9:A8:40,251.6087
2021-09-05T03:02:51Z,24:6F:28:A9:A8:40,250.5434
2021-09-05T03:02:53Z,24:6F:28:A9:A8:40,245.8291
2021-09-05T03:02:54Z,24:6F:28:A9:A8:40,238.8053
2021-09-05T03:02:55Z,24:6F:28:A9:A8:40,245.368
2021-09-05T03:02:56Z,24:6F:28:A9:A8:40,244.2772
2021-09-05T03:02:57Z,24:6F:28:A9:A8:40,257.18
2021-09-05T03:02:58Z,24:6F:28:A9:A8:40,244.0424
2021-09-05T03:02:59Z,24:6F:28:A9:A8:40,250.4744
2021-09-05T03:03:00Z,24:6F:28:A9:A8:40,238.8825
2021-09-05T03:03:02Z,24:6F:28:A9:A8:40,244.0146
2021-09-05T03:03:03Z,24:6F:28:A9:A8:40,241.2953
2021-09-05T03:03:04Z,24:6F:28:A9:A8:40,242.0231
2021-09-05T03:03:05Z,24:6F:28:A9:A8:40,251.0229
2021-09-05T03:03:06Z,24:6F:28:A9:A8:40,246.1289
2021-09-05T03:03:07Z,24:6F:28:A9:A8:40,241.178
2021-09-05T03:03:08Z,24:6F:28:A9:A8:40,253.5165
2021-09-05T03:03:09Z,24:6F:28:A9:A8:40,243.7693
2021-09-05T03:03:11Z,24:6F:28:A9:A8:40,236.0117
2021-09-05T03:03:12Z,24:6F:28:A9:A8:40,250.8693
2021-09-05T03:03:13Z,24:6F:28:A9:A8:40,242.5975
2021-09-05T03:03:14Z,24:6F:28:A9:A8:40,245.1357
2021-09-05T03:03:15Z,24:6F:28:A9:A8:40,243.9753
2021-09-05T03:03:16Z,24:6F:28:A9:A8:40,242.0018
2021-09-05T03:03:17Z,24:6F:28:A9:A8:40,241.9296
2021-09-05T03:03:18Z,24:6F:28:A9:A8:40,245.6708
2021-09-05T03:03:20Z,24:6F:28:A9:A8:40,245.7273
2021-09-05T03:03:21Z,24:6F:28:A9:A8:40,260.6345
2021-09-05T03:03:22Z,24:6F:28:A9:A8:40,245.695
2021-09-05T03:03:23Z,24:6F:28:A9:A8:40,236.2777
2021-09-05T03:03:24Z,24:6F:28:A9:A8:40,246.3752
2021-09-05T03:03:25Z,24:6F:28:A9:A8:40,243.6172
2021-09-05T03:03:26Z,24:6F:28:A9:A8:40,243.7843
2021-09-05T03:03:28Z,24:6F:28:A9:A8:40,244.3701
2021-09-05T03:03:29Z,24:6F:28:A9:A8:40,240.2243
2021-09-05T03:03:30Z,24:6F:28:A9:A8:40,239.5325
2021-09-05T03:03:31Z,24:6F:28:A9:A8:40,243.7223
2021-09-05T03:03:32Z,24:6F:28:A9:A8:40,254.8694
2021-09-05T03:03:33Z,24:6F:28:A9:A8:40,243.8101
2021-09-05T03:03:34Z,24:6F:28:A9:A8:40,238.4443
2021-09-05T03:03:35Z,24:6F:28:A9:A8:40,243.1508
2021-09-05T03:03:37Z,24:6F:28:A9:A8:40,243.5974
2021-09-05T03:03:38Z,24:6F:28:A9:A8:40,242.6577
2021-09-05T03:03:39Z,24:6F:28:A9:A8:40,246.1658
2021-09-05T03:03:40Z,24:6F:28:A9:A8:40,243.5946
2021-09-05T03:03:41Z,24:6F:28:A9:A8:40,238.1199
2021-09-05T03:03:42Z,24:6F:28:A9:A8:40,243.5438
2021-09-05T03:03:43Z,24:6F:28:A9:A8:40,242.3065
2021-09-05T03:03:45Z,24:6F:28:A9:A8:40,238.9553
2021-09-05T03:03:46Z,24:6F:28:A9:A8:40,239.3119
2021-09-05T03:03:47Z,24:6F:28:A9:A8:40,245.0437
2021-09-05T03:03:48Z,24:6F:28:A9:A8:40,243.7088
2021-09-05T03:03:49Z,24:6F:28:A9:A8:40,245.215
2021-09-05T03:03:50Z,24:6F:28:A9:A8:40,245.467
2021-09-05T03:03:51Z,24:6F:28:A9:A8:40,238.9624
2021-09-05T03:03:52Z,24:6F:28:A9:A8:40,240.8477
2021-09-05T03:03:54Z,24:6F:28:A9:A8:40,239.3836
2021-09-05T03:03:55Z,24:6F:28:A9:A8:40,242.751
2021-09-05T03:03:56Z,24:6F:28:A9:A8:40,244.3705
2021-09-05T03:03:57Z,24:6F:28:A9:A8:40,246.6343
