created_at,device_id,power
2021-10-27T03:00:00Z,24:6F:28:A9:A8:40,284.2766
2021-10-27T03:00:02Z,24:6F:28:A9:A8:40,259.099
2021-10-27T03:00:03Z,24:6F:28:A9:A8:40,263.939
2021-10-27T03:00:04Z,24:6F:28:A9:A8:40,262.2587
2021-10-27T03:00:05Z,24:6F:28:A9:A8:40,257.9299
2021-10-27T03:00:06Z,24:6F:28:A9:A8:40,259.5083
2021-10-27T03:00:08Z,24:6F:28:A9:A8:40,256.2701
2021-10-27T03:00:09Z,24:6F:28:A9:A8:40,256.4789
2021-10-27T03:00:10Z,24:6F:28:A9:A8:40,256.328
2021-10-27T03:00:11Z,24:6F:28:A9:A8:40,260.5076
2021-10-27T03:00:13Z,24:6F:28:A9:A8:40,273.756
2021-10-27T03:00:14Z,24:6F:28:A9:A8:40,263.979
2021-10-27T03:00:15Z,24:6F:28:A9:A8:40,264.0349
2021-10-27T03:00:16Z,24:6F:28:A9:A8:40,253.5527
2021-10-27T03:00:17Z,24:6F:28:A9:A8:40,259.9313
2021-10-27T03:00:19Z,24:6F:28:A9:A8:40,260.1066
2021-10-27T03:00:20Z,24:6F:28:A9:A8:40,256.225
2021-10-27T03:00:21Z,24:6F:28:A9:A8:40,258.154
2021-10-27T03:00:22Z,24:6F:28:A9:A8:40,261.7226
2021-10-27T03:00:23Z,24:6F:28:A9:A8:40,265.9404
2021-10-27T03:00:25Z,24:6F:28:A9:A8:40,257.368
2021-10-27T03:00:26Z,24:6F:28:A9:A8:40,258.2279
2021-10-27T03:00:27Z,24:6F:28:A9:A8:40,255.229
2021-10-27T03:00:28Z,24:6F:28:A9:A8:40,254.4685
2021-10-27T03:00:29Z,24:6F:28:A9:A8:40,262.2245
2021-10-27T03:00:31Z,24:6F:28:A9:A8:40,266.722
2021-10-27T03:00:32Z,24:6F:28:A9:A8:40,258.8018
2021-10-27T03:00:33Z,24:6F:28:A9:A8:40,258.7746
2021-10-27T03:00:35Z,24:6F:28:A9:A8:40,253.3911
2021-10-27T03:00:36Z,24:6F:28:A9:A8:40,258.498
2021-10-27T03:00:37Z,24:6F:28:A9:A8:40,257.2393
2021-10-27T03:00:38Z,24:6F:28:A9:A8:40,259.5827
2021-10-27T03:00:39Z,24:6F:28:A9:A8:40,255.7641
2021-10-27T03:00:41Z,24:6F:28:A9:A8:40,251.5267
2021-10-27T03:00:42Z,24:6F:28:A9:A8:40,258.6771
2021-10-27T03:00:43Z,24:6F:28:A9:A8:40,254.7097
2021-10-27T03:00:44Z,24:6F:28:A9:A8:40,250.9958
2021-10-27T03:00:45Z,24:6F:28:A9:A8:40,256.9693
2021-10-27T03:00:47Z,24:6F:28:A9:A8:40,265.814
2021-10-27T03:00:48Z,24:6F:28:A9:A8:40,261.0201
2021-10-27T03:00:49Z,24:6F:28:A9:A8:40,263.0682
2021-10-27T03:00:50Z,24:6F:28:A9:A8:40,255.8313
2021-10-27T03:00:51Z,24:6F:28:A9:A8:40,258.7761
2021-10-27T03:00:53Z,24:6F:28:A9:A8:40,250.7618
2021-10-27T03:00:54Z,24:6F:28:A9:A8:40,256.5287
2021-10-27T03:00:55Z,24:6F:28:A9:A8:40,254.9433
2021-10-27T03:00:56Z,24:6F:28:A9:A8:40,258.5414
2021-10-27T03:00:58Z,24:6F:28:A9:A8:40,262.1017
2021-10-27T03:00:59Z,24:6F:28:A9:A8:40,253.8092
2021-10-27T03:01:00Z,24:6F:28:A9:A8:40,257.4919
2021-10-27T03:01:01Z,24:6F:28:A9:A8:40,251.4805
2021-10-27T03:01:02Z,24:6F:28:A9:A8:40,254.499
2021-10-27T03:01:04Z,24:6F:28:A9:A8:40,265.138
2021-10-27T03:01:05Z,24:6F:28:A9:A8:40,262.801
2021-10-27T03:01:06Z,24:6F:28:A9:A8:40,254.3701
2021-10-27T03:01:07Z,24:6F:28:A9:A8:40,257.6952
2021-10-27T03:01:08Z,24:6F:28:A9:A8:40,259.7861
2021-10-27T03:01:10Z,24:6F:28:A9:A8:40,254.7178
2021-10-27T03:01:11Z,24:6F:28:A9:A8:40,253.5398
2021-10-27T03:01:12Z,24:6F:28:A9:A8:40,264.1988
2021-10-27T03:01:13Z,24:6F:28:A9:A8:40,263.2025
2021-10-27T03:01:14Z,24:6F:28:A9:A8:40,275.6907
2021-10-27T03:01:16Z,24:6F:28:A9:A8:40,267.1256
2021-10-27T03:01:17Z,24:6F:28:A9:A8:40,260.0808
2021-10-27T03:01:18Z,24:6F:28:A9:A8:40,260.6349
2021-10-27T03:01:19Z,24:6F:28:A9:A8:40,258.0496
2021-10-27T03:01:21Z,24:6F:28:A9:A8:40,262.7408
2021-10-27T03:01:22Z,24:6F:28:A9:A8:40,270.742
2021-10-27T03:01:23Z,24:6F:28:A9:A8:40,264.1276
2021-10-27T03:01:25Z,24:6F:28:A9:A8:40,263.2853
2021-10-27T03:01:26Z,24:6F:28:A9:A8:40,261.0646
