created_at,device_id,power
2021-08-16T03:00:00Z,24:6F:28:A9:A8:40,234.8177
2021-08-16T03:00:01Z,24:6F:28:A9:A8:40,240.7681
2021-08-16T03:00:02Z,24:6F:28:A9:A8:40,236.0486
2021-08-16T03:00:03Z,24:6F:28:A9:A8:40,237.8399
2021-08-16T03:00:04Z,24:6F:28:A9:A8:40,241.6439
2021-08-16T03:00:05Z,24:6F:28:A9:A8:40,240.8274
2021-08-16T03:00:07Z,24:6F:28:A9:A8:40,242.32
2021-08-16T03:00:08Z,24:6F:28:A9:A8:40,242.3434
2021-08-16T03:00:09Z,24:6F:28:A9:A8:40,237.0943
2021-08-16T03:00:10Z,24:6F:28:A9:A8:40,246.5463
2021-08-16T03:00:11Z,24:6F:28:A9:A8:40,236.8982
2021-08-16T03:00:12Z,24:6F:28:A9:A8:40,239.7966
2021-08-16T03:00:13Z,24:6F:28:A9:A8:40,235.9155
2021-08-16T03:00:14Z,24:6F:28:A9:A8:40,237.0434
2021-08-16T03:00:16Z,24:6F:28:A9:A8:40,239.0304
2021-08-16T03:00:17Z,24:6F:28:A9:A8:40,240.1816
2021-08-16T03:00:18Z,24:6F:28:A9:A8:40,236.9194
2021-08-16T03:00:19Z,24:6F:28:A9:A8:40,239.1778
2021-08-16T03:00:20Z,24:6F:28:A9:A8:40,235.548
2021-08-16T03:00:21Z,24:6F:28:A9:A8:40,237.2267
2021-08-16T03:00:22Z,24:6F:28:A9:A8:40,237.6364
2021-08-16T03:00:23Z,24:6F:28:A9:A8:40,235.4839
2021-08-16T03:00:25Z,24:6F:28:A9:A8:40,239.785
2021-08-16T03:00:26Z,24:6F:28:A9:A8:40,238.0348
2021-08-16T03:00:27Z,24:6F:28:A9:A8:40,239.4839
2021-08-16T03:00:28Z,24:6F:28:A9:A8:40,233.8934
2021-08-16T03:00:29Z,24:6F:28:A9:A8:40,250.6987
2021-08-16T03:00:30Z,24:6F:28:A9:A8:40,238.5741
2021-08-16T03:00:31Z,24:6F:28:A9:A8:40,246.419
2021-08-16T03:00:33Z,24:6F:28:A9:A8:40,238.8517
2021-08-16T03:00:34Z,24:6F:28:A9:A8:40,241.1541
2021-08-16T03:00:35Z,24:6F:28:A9:A8:40,234.6901
2021-08-16T03:00:36Z,24:6F:28:A9:A8:40,239.3166
2021-08-16T03:00:37Z,24:6F:28:A9:A8:40,240.5899
2021-08-16T03:00:38Z,24:6F:28:A9:A8:40,234.6662
2021-08-16T03:00:39Z,24:6F:28:A9:A8:40,238.4677
2021-08-16T03:00:40Z,24:6F:28:A9:A8:40,238.8212
2021-08-16T03:00:42Z,24:6F:28:A9:A8:40,237.6296
2021-08-16T03:00:43Z,24:6F:28:A9:A8:40,252.4467
2021-08-16T03:00:44Z,24:6F:28:A9:A8:40,235.0755
2021-08-16T03:00:45Z,24:6F:28:A9:A8:40,236.6879
2021-08-16T03:00:46Z,24:6F:28:A9:A8:40,238.1662
2021-08-16T03:00:47Z,24:6F:28:A9:A8:40,239.1999
2021-08-16T03:00:48Z,24:6F:28:A9:A8:40,238.907
2021-08-16T03:00:49Z,24:6F:28:A9:A8:40,235.5771
2021-08-16T03:00:51Z,24:6F:28:A9:A8:40,238.7672
2021-08-16T03:00:52Z,24:6F:28:A9:A8:40,240.0459
2021-08-16T03:00:53Z,24:6F:28:A9:A8:40,264.4831
2021-08-16T03:00:54Z,24:6F:28:A9:A8:40,235.6275
2021-08-16T03:00:55Z,24:6F:28:A9:A8:40,239.4919
2021-08-16T03:00:57Z,24:6F:28:A9:A8:40,234.2941
2021-08-16T03:00:58Z,24:6F:28:A9:A8:40,238.8712
2021-08-16T03:00:59Z,24:6F:28:A9:A8:40,234.599
2021-08-16T03:01:00Z,24:6F:28:A9:A8:40,248.3141
2021-08-16T03:01:01Z,24:6F:28:A9:A8:40,238.8034
2021-08-16T03:01:02Z,24:6F:28:A9:A8:40,241.0971
2021-08-16T03:01:03Z,24:6F:28:A9:A8:40,244.1326
2021-08-16T03:01:05Z,24:6F:28:A9:A8:40,236.7184
2021-08-16T03:01:06Z,24:6F:28:A9:A8:40,235.8224
2021-08-16T03:01:07Z,24:6F:28:A9:A8:40,235.6885
2021-08-16T03:01:08Z,24:6F:28:A9:A8:40,238.8092
2021-08-16T03:01:09Z,24:6F:28:A9:A8:40,247.4141
2021-08-16T03:01:11Z,24:6F:28:A9:A8:40,247.3587
2021-08-16T03:01:13Z,24:6F:28:A9:A8:40,239.8849
2021-08-16T03:01:15Z,24:6F:28:A9:A8:40,262.9282
2021-08-16T03:01:16Z,24:6F:28:A9:A8:40,235.2207
2021-08-16T03:01:17Z,24:6F:28:A9:A8:40,239.7184
2021-08-16T03:01:18Z,24:6F:28:A9:A8:40,236.6814
2021-08-16T03:01:19Z,24:6F:28:A9:A8:40,234.4344
2021-08-16T03:01:20Z,24:6F:28:A9:A8:40,236.8252
2021-08-16T03:01:21Z,24:6F:28:A9:A8:40,239.861
2021-08-16T03:01:23Z,24:6F:28:A9:A8:40,241.5835
2021-08-16T03:01:24Z,24:6F:28:A9:A8:40,239.0111
2021-08-16T03:01:25Z,24:6F:28:A9:A8:40,235.2702
2021-08-16T03:01:26Z,24:6F:28:A9:A8:40,253.2819
2021-08-16T03:01:27Z,24:6F:28:A9:A8:40,241.8832
2021-08-16T03:01:28Z,24:6F:28:A9:A8:40,236.2547
2021-08-16T03:01:29Z,24:6F:28:A9:A8:40,249.2978
2021-08-16T03:01:30Z,24:6F:28:A9:A8:40,234.8268
2021-08-16T03:01:32Z,24:6F:28:A9:A8:40,236.2075
2021-08-16T03:01:33Z,24:6F:28:A9:A8:40,241.4818
2021-08-16T03:01:34Z,24:6F:28:A9:A8:40,236.276
2021-08-16T03:01:35Z,24:6F:28:A9:A8:40,240.6463
2021-08-16T03:01:36Z,24:6F:28:A9:A8:40,236.6298
2021-08-16T03:01:37Z,24:6F:28:A9:A8:40,247.5463
2021-08-16T03:01:38Z,24:6F:28:A9:A8:40,235.0666
2021-08-16T03:01:40Z,24:6F:28:A9:A8:40,245.6791
2021-08-16T03:01:41Z,24:6F:28:A9:A8:40,240.0422
2021-08-16T03:01:42Z,24:6F:28:A9:A8:40,236.5879
2021-08-16T03:01:43Z,24:6F:28:A9:A8:40,239.1898
2021-08-16T03:01:44Z,24:6F:28:A9:A8:40,238.554
2021-08-16T03:01:45Z,24:6F:28:A9:A8:40,237.2522
2021-08-16T03:01:46Z,24:6F:28:A9:A8:40,239.2932
2021-08-16T03:01:47Z,24:6F:28:A9:A8:40,237.735
2021-08-16T03:01:49Z,24:6F:28:A9:A8:40,242.7859
2021-08-16T03:01:50Z,24:6F:28:A9:A8:40,243.817
2021-08-16T03:01:51Z,24:6F:28:A9:A8:40,238.8421
2021-08-16T03:01:52Z,24:6F:28:A9:A8:40,238.3514
