2021-11-14T15:20:40.917Z,BC:FF:4D:82:54:50,55.32822
2021-11-14T15:20:42.017Z,BC:FF:4D:82:54:50,55.13346
2021-11-14T15:20:43.193Z,BC:FF:4D:82:54:50,55.73957
2021-11-14T15:20:44.181Z,BC:FF:4D:82:54:50,55.74944
2021-11-14T15:20:45.276Z,BC:FF:4D:82:54:50,55.8838
2021-11-14T15:20:46.359Z,BC:FF:4D:82:54:50,55.42123
2021-11-14T15:20:47.474Z,BC:FF:4D:82:54:50,56.58368
2021-11-14T15:20:48.531Z,BC:FF:4D:82:54:50,55.33369
2021-11-14T15:20:49.636Z,BC:FF:4D:82:54:50,54.81377
2021-11-14T15:20:50.707Z,BC:FF:4D:82:54:50,56.47207
2021-11-14T15:20:51.795Z,BC:FF:4D:82:54:50,54.81995
2021-11-14T15:20:52.885Z,BC:FF:4D:82:54:50,55.78913
2021-11-14T15:20:53.972Z,BC:FF:4D:82:54:50,56.02708
2021-11-14T15:20:55.062Z,BC:FF:4D:82:54:50,55.906
2021-11-14T15:20:56.146Z,BC:FF:4D:82:54:50,56.161
2021-11-14T15:20:57.235Z,BC:FF:4D:82:54:50,53.59848
2021-11-14T15:20:58.325Z,BC:FF:4D:82:54:50,55.58568
2021-11-14T15:20:59.576Z,BC:FF:4D:82:54:50,57.58492
2021-11-14T15:21:00.500Z,BC:FF:4D:82:54:50,55.91562
2021-11-14T15:21:01.592Z,BC:FF:4D:82:54:50,55.55136
2021-11-14T15:21:02.675Z,BC:FF:4D:82:54:50,57.25879
2021-11-14T15:21:03.762Z,BC:FF:4D:82:54:50,55.57552
2021-11-14T15:21:04.851Z,BC:FF:4D:82:54:50,56.10003
2021-11-14T15:21:05.937Z,BC:FF:4D:82:54:50,55.28563
2021-11-14T15:21:07.025Z,BC:FF:4D:82:54:50,55.34982
2021-11-14T15:21:08.116Z,BC:FF:4D:82:54:50,54.09731
2021-11-14T15:21:09.209Z,BC:FF:4D:82:54:50,56.00686
2021-11-14T15:21:10.290Z,BC:FF:4D:82:54:50,55.55251
2021-11-14T15:21:11.375Z,BC:FF:4D:82:54:50,55.48228
2021-11-14T15:21:12.466Z,BC:FF:4D:82:54:50,55.33829
2021-11-14T15:21:13.558Z,BC:FF:4D:82:54:50,56.20682
2021-11-14T15:21:14.641Z,BC:FF:4D:82:54:50,55.23733
2021-11-14T15:21:15.832Z,BC:FF:4D:82:54:50,54.761
2021-11-14T15:21:16.821Z,BC:FF:4D:82:54:50,55.61112
2021-11-14T15:21:17.917Z,BC:FF:4D:82:54:50,54.74577
2021-11-14T15:21:18.991Z,BC:FF:4D:82:54:50,55.3344
2021-11-14T15:21:20.081Z,BC:FF:4D:82:54:50,54.96671
2021-11-14T15:21:21.181Z,BC:FF:4D:82:54:50,56.01676
2021-11-14T15:21:22.256Z,BC:FF:4D:82:54:50,55.44939
2021-11-14T15:21:23.346Z,BC:FF:4D:82:54:50,55.23597
2021-11-14T15:21:24.429Z,BC:FF:4D:82:54:50,56.20946
2021-11-14T15:21:25.532Z,BC:FF:4D:82:54:50,54.52922
2021-11-14T15:21:26.607Z,BC:FF:4D:82:54:50,55.04292
2021-11-14T15:21:27.695Z,BC:FF:4D:82:54:50,54.70938
2021-11-14T15:21:28.783Z,BC:FF:4D:82:54:50,55.06339
2021-11-14T15:21:29.869Z,BC:FF:4D:82:54:50,55.31011
2021-11-14T15:21:30.959Z,BC:FF:4D:82:54:50,56.10728
2021-11-14T15:21:32.145Z,BC:FF:4D:82:54:50,55.06308
2021-11-14T15:21:33.135Z,BC:FF:4D:82:54:50,54.16501
2021-11-14T15:21:34.224Z,BC:FF:4D:82:54:50,55.87024
2021-11-14T15:21:35.313Z,BC:FF:4D:82:54:50,54.65771
2021-11-14T15:21:36.399Z,BC:FF:4D:82:54:50,55.73835
2021-11-14T15:21:37.483Z,BC:FF:4D:82:54:50,55.70169
2021-11-14T15:21:38.576Z,BC:FF:4D:82:54:50,54.77471
2021-11-14T15:21:39.663Z,BC:FF:4D:82:54:50,56.14492
2021-11-14T15:21:40.749Z,BC:FF:4D:82:54:50,55.10483
2021-11-14T15:21:41.835Z,BC:FF:4D:82:54:50,55.24962
2021-11-14T15:21:42.924Z,BC:FF:4D:82:54:50,54.26458
2021-11-14T15:21:44.014Z,BC:FF:4D:82:54:50,54.14972
2021-11-14T15:21:45.109Z,BC:FF:4D:82:54:50,55.02306
2021-11-14T15:21:46.199Z,BC:FF:4D:82:54:50,55.57211
2021-11-14T15:21:47.273Z,BC:FF:4D:82:54:50,54.87114
2021-11-14T15:21:48.464Z,BC:FF:4D:82:54:50,54.6342
2021-11-14T15:21:49.457Z,BC:FF:4D:82:54:50,55.62759
2021-11-14T15:21:50.542Z,BC:FF:4D:82:54:50,54.79315
2021-11-14T15:21:51.629Z,BC:FF:4D:82:54:50,56.13349
2021-11-14T15:21:52.718Z,BC:FF:4D:82:54:50,55.44944
2021-11-14T15:21:53.832Z,BC:FF:4D:82:54:50,54.84255
2021-11-14T15:21:54.897Z,BC:FF:4D:82:54:50,56.09084
2021-11-14T15:21:55.979Z,BC:FF:4D:82:54:50,53.80304
2021-11-14T15:21:57.066Z,BC:FF:4D:82:54:50,55.14858
2021-11-14T15:21:58.157Z,BC:FF:4D:82:54:50,56.08862
2021-11-14T15:21:59.244Z,BC:FF:4D:82:54:50,55.16513
2021-11-14T15:22:00.354Z,BC:FF:4D:82:54:50,55.32536
2021-11-14T15:22:02.506Z,BC:FF:4D:82:54:50,54.52462
2021-11-14T15:22:03.601Z,BC:FF:4D:82:54:50,54.89732
2021-11-14T15:22:04.898Z,BC:FF:4D:82:54:50,54.02265
2021-11-14T15:22:05.772Z,BC:FF:4D:82:54:50,54.75333
2021-11-14T15:22:06.858Z,BC:FF:4D:82:54:50,54.59507
2021-11-14T15:22:07.944Z,BC:FF:4D:82:54:50,53.75864
2021-11-14T15:22:09.030Z,BC:FF:4D:82:54:50,54.28287
2021-11-14T15:22:10.126Z,BC:FF:4D:82:54:50,54.95625
2021-11-14T15:22:11.209Z,BC:FF:4D:82:54:50,54.94288
2021-11-14T15:22:12.294Z,BC:FF:4D:82:54:50,54.71471
2021-11-14T15:22:13.382Z,BC:FF:4D:82:54:50,55.11338
2021-11-14T15:22:14.473Z,BC:FF:4D:82:54:50,55.29433
2021-11-14T15:22:15.565Z,BC:FF:4D:82:54:50,55.40838
2021-11-14T15:22:16.646Z,BC:FF:4D:82:54:50,56.12376
2021-11-14T15:22:17.732Z,BC:FF:4D:82:54:50,54.79845
2021-11-14T15:22:18.820Z,BC:FF:4D:82:54:50,55.52707
2021-11-14T15:22:19.910Z,BC:FF:4D:82:54:50,53.3796
2021-11-14T15:22:21.095Z,BC:FF:4D:82:54:50,53.26893
2021-11-14T15:22:22.084Z,BC:FF:4D:82:54:50,54.92523
2021-11-14T15:22:23.202Z,BC:FF:4D:82:54:50,53.20848
2021-11-14T15:22:24.260Z,BC:FF:4D:82:54:50,54.9983
2021-11-14T15:22:25.346Z,BC:FF:4D:82:54:50,54.6092
2021-11-14T15:22:26.438Z,BC:FF:4D:82:54:50,55.01546
2021-11-14T15:22:27.524Z,BC:FF:4D:82:54:50,54.40723
2021-11-14T15:22:28.616Z,BC:FF:4D:82:54:50,54.90395
2021-11-14T15:22:29.697Z,BC:FF:4D:82:54:50,55.33661
2021-11-14T15:22:30.784Z,BC:FF:4D:82:54:50,56.08575
2021-11-14T15:22:31.872Z,BC:FF:4D:82:54:50,54.31877
2021-11-14T15:22:32.962Z,BC:FF:4D:82:54:50,55.1045
2021-11-14T15:22:34.049Z,BC:FF:4D:82:54:50,55.42723
2021-11-14T15:22:35.136Z,BC:FF:4D:82:54:50,54.81155
2021-11-14T15:22:36.225Z,BC:FF:4D:82:54:50,54.97612
2021-11-14T15:22:37.412Z,BC:FF:4D:82:54:50,55.46834
2021-11-14T15:22:38.402Z,BC:FF:4D:82:54:50,54.94366
2021-11-14T15:22:39.488Z,BC:FF:4D:82:54:50,55.82807
2021-11-14T15:22:40.582Z,BC:FF:4D:82:54:50,55.55713
2021-11-14T15:22:41.671Z,BC:FF:4D:82:54:50,55.29379
2021-11-14T15:22:42.751Z,BC:FF:4D:82:54:50,54.59086
2021-11-14T15:22:43.840Z,BC:FF:4D:82:54:50,54.50156
2021-11-14T15:22:44.927Z,BC:FF:4D:82:54:50,55.47753
2021-11-14T15:22:46.015Z,BC:FF:4D:82:54:50,54.91986
2021-11-14T15:22:47.110Z,BC:FF:4D:82:54:50,55.54412
2021-11-14T15:22:48.192Z,BC:FF:4D:82:54:50,54.64753
2021-11-14T15:22:49.278Z,BC:FF:4D:82:54:50,55.53582
2021-11-14T15:22:50.368Z,BC:FF:4D:82:54:50,55.82604
2021-11-14T15:22:51.453Z,BC:FF:4D:82:54:50,54.3316
2021-11-14T15:22:52.541Z,BC:FF:4D:82:54:50,55.78485
2021-11-14T15:22:53.735Z,BC:FF:4D:82:54:50,56.0982
2021-11-14T15:22:54.721Z,BC:FF:4D:82:54:50,55.80894
2021-11-14T15:22:55.808Z,BC:FF:4D:82:54:50,55.41124
2021-11-14T15:22:56.893Z,BC:FF:4D:82:54:50,54.79646
2021-11-14T15:22:57.980Z,BC:FF:4D:82:54:50,55.3087
2021-11-14T15:22:59.073Z,BC:FF:4D:82:54:50,55.79238
2021-11-14T15:23:00.160Z,BC:FF:4D:82:54:50,54.55477
2021-11-14T15:23:01.243Z,BC:FF:4D:82:54:50,54.97836
2021-11-14T15:23:02.332Z,BC:FF:4D:82:54:50,54.14685
2021-11-14T15:23:03.420Z,BC:FF:4D:82:54:50,55.2793
2021-11-14T15:23:04.507Z,BC:FF:4D:82:54:50,55.36353
2021-11-14T15:23:05.594Z,BC:FF:4D:82:54:50,56.31554
2021-11-14T15:23:06.686Z,BC:FF:4D:82:54:50,56.89658
2021-11-14T15:23:07.772Z,BC:FF:4D:82:54:50,52.98443
2021-11-14T15:23:08.859Z,BC:FF:4D:82:54:50,55.79382
2021-11-14T15:23:10.044Z,BC:FF:4D:82:54:50,55.74309
2021-11-14T15:23:11.037Z,BC:FF:4D:82:54:50,55.10935
2021-11-14T15:23:12.228Z,BC:FF:4D:82:54:50,55.88058
2021-11-14T15:23:13.207Z,BC:FF:4D:82:54:50,54.63108
2021-11-14T15:23:14.305Z,BC:FF:4D:82:54:50,55.06133
2021-11-14T15:23:15.384Z,BC:FF:4D:82:54:50,54.04377
2021-11-14T15:23:16.474Z,BC:FF:4D:82:54:50,54.7761
2021-11-14T15:23:17.560Z,BC:FF:4D:82:54:50,53.96353
2021-11-14T15:23:18.646Z,BC:FF:4D:82:54:50,54.93402
2021-11-14T15:23:19.737Z,BC:FF:4D:82:54:50,54.00605
2021-11-14T15:23:20.828Z,BC:FF:4D:82:54:50,55.65828
2021-11-14T15:23:21.910Z,BC:FF:4D:82:54:50,56.08883
2021-11-14T15:23:23.002Z,BC:FF:4D:82:54:50,56.46677
2021-11-14T15:23:24.086Z,BC:FF:4D:82:54:50,56.24901
2021-11-14T15:23:25.175Z,BC:FF:4D:82:54:50,55.44446
2021-11-14T15:23:26.363Z,BC:FF:4D:82:54:50,55.5935
2021-11-14T15:23:27.401Z,BC:FF:4D:82:54:50,55.299
2021-11-14T15:23:28.440Z,BC:FF:4D:82:54:50,55.84376
2021-11-14T15:23:29.531Z,BC:FF:4D:82:54:50,54.70551
2021-11-14T15:23:30.615Z,BC:FF:4D:82:54:50,56.51804
2021-11-14T15:23:31.704Z,BC:FF:4D:82:54:50,54.50471
2021-11-14T15:23:32.791Z,BC:FF:4D:82:54:50,57.00362
2021-11-14T15:23:33.880Z,BC:FF:4D:82:54:50,55.93521
2021-11-14T15:23:34.967Z,BC:FF:4D:82:54:50,55.41799
2021-11-14T15:23:36.053Z,BC:FF:4D:82:54:50,56.45775
2021-11-14T15:23:37.141Z,BC:FF:4D:82:54:50,56.41862
2021-11-14T15:23:38.229Z,BC:FF:4D:82:54:50,56.70172
2021-11-14T15:23:39.317Z,BC:FF:4D:82:54:50,55.55692
2021-11-14T15:23:40.404Z,BC:FF:4D:82:54:50,59.18063
2021-11-14T15:23:41.492Z,BC:FF:4D:82:54:50,56.24729
2021-11-14T15:23:42.679Z,BC:FF:4D:82:54:50,55.34041
2021-11-14T15:23:43.670Z,BC:FF:4D:82:54:50,55.18603
2021-11-14T15:23:44.768Z,BC:FF:4D:82:54:50,53.67454
2021-11-14T15:23:45.844Z,BC:FF:4D:82:54:50,55.39614
2021-11-14T15:23:46.932Z,BC:FF:4D:82:54:50,55.7675
2021-11-14T15:23:48.026Z,BC:FF:4D:82:54:50,54.55736
2021-11-14T15:23:49.114Z,BC:FF:4D:82:54:50,54.90237
2021-11-14T15:23:50.196Z,BC:FF:4D:82:54:50,54.09933
2021-11-14T15:23:51.285Z,BC:FF:4D:82:54:50,57.08396
2021-11-14T15:23:52.372Z,BC:FF:4D:82:54:50,55.98091
2021-11-14T15:23:53.458Z,BC:FF:4D:82:54:50,55.4275
2021-11-14T15:23:54.545Z,BC:FF:4D:82:54:50,57.11317
2021-11-14T15:23:55.640Z,BC:FF:4D:82:54:50,55.02095
2021-11-14T15:23:56.722Z,BC:FF:4D:82:54:50,55.66724
2021-11-14T15:23:57.810Z,BC:FF:4D:82:54:50,60.99721
2021-11-14T15:23:59.001Z,BC:FF:4D:82:54:50,57.05802
2021-11-14T15:23:59.989Z,BC:FF:4D:82:54:50,55.22654
2021-11-14T15:24:01.079Z,BC:FF:4D:82:54:50,54.44986
